,station,latitude,longitude,Mean,Std,V0,V1,V2
14381,USW00014824,45.7181,-87.0939,11.3108695652,11.6233957628,101.803263105,-8.49988595828,15.6726882281
14382,USC00441350,37.2678,-76.0175,21.4736363636,8.93191089473,-14.7532596657,5.09291330654,6.26471712555
14383,USC00093409,31.8833,-81.4167,22.2491525424,6.88012053701,-54.7598378655,-0.679547947144,61.1831961694
14384,CA006057592,46.483,-84.517,9.84945054945,11.0430911585,128.987820029,-22.0502305795,11.2319536582
14385,RSM00022165,68.65,43.3,2.79136490251,8.25159784159,228.052019693,-126.464540886,27.9768213782
14386,USC00182336,39.2647,-77.2319,7.0875,6.54002500632,0.718500488475,-0.272990829728,1.30693656869
14387,USC00260714,36.9167,-116.75,24.1590659341,11.1194735727,-126.666828569,74.4577673025,54.3125124323
14388,CH000050949,45.083,124.867,12.4835164835,14.4364656852,109.820010885,68.1162219961,-21.9052689809
14389,USC00360482,40.7742,-77.1575,18.3535714286,10.5162283483,-25.0275207098,31.3585901598,10.0140496974
14390,JA000047406,43.95,141.633,12.8742753623,10.9008887012,69.4146178128,-11.6979794232,28.589787068
14391,USC00463630,39.35,-80.0,18.0667582418,10.4148467271,-23.2520799544,19.3987212953,-12.0131269112
14392,USC00210075,43.6064,-93.3019,11.689010989,13.5990925727,113.809263185,34.3159449575,25.7384375844
14393,RSM00022837,61.017,36.45,8.58351648352,11.3555646787,154.054200274,-22.2447271505,-40.6526213322
14394,RSM00037470,42.05,48.3,15.0717877095,9.62233857217,32.1343080388,-1.49606342506,37.6919584268
14395,USC00243383,46.05,-105.9167,15.9539106145,12.7660042533,28.8036901809,50.7102856279,-2.06197151837
14396,KG000038627,40.317,73.55,9.5625,7.52054477747,1.23375915886,0.771882521725,-0.0344597930309
14397,USC00230224,37.5981,-90.6264,20.1392857143,10.3791194939,-63.0315850562,28.2487191582,-3.95630863298
14398,RSM00030521,54.8,105.167,4.02774725275,17.274639176,271.385502557,42.6545284011,-58.3916283377
14399,USC00172426,44.9067,-66.9919,10.231043956,9.60907583853,113.366536414,-42.2509025645,24.3924374664
14400,USC00415828,31.6833,-103.6,27.4154150198,9.57502719455,-136.926691133,50.9916397006,-9.98987777466
14401,UPM00034704,46.833,35.367,-2.63333333333,0.817856276426,1.63318804578,1.14611207397,-1.63113378101
14402,USC00049452,35.5892,-119.3519,24.2475274725,10.4684491665,-131.065495928,71.719229406,2.26961998142
14403,USC00242634,46.5833,-111.9167,13.4053672316,13.5115393037,73.9253524875,30.0727667213,15.5413170808
14404,MX000005002,28.33,-100.83,28.6618131868,8.43662853917,-225.934445405,59.9630449903,-31.7263457476
14405,RSM00034727,46.8,38.267,13.3585185185,10.4792591284,32.7533552352,-3.66904685935,5.22235586657
14406,USS0007M32S,37.7167,-107.5167,9.56149253731,7.93697811846,109.218309571,-82.1266814818,6.00308041028
14407,RSM00030504,54.6,100.633,4.57087912088,15.019318267,252.565768118,17.7552266866,-2.70513751264
14408,RSM00024641,63.767,121.617,-38.2272727273,1.21437668942,34.4781933055,22.6569773936,-17.128931242
14409,UPM00033837,46.433,30.767,15.0711538462,9.7166967315,29.9749205854,-0.906719016497,18.4412051834
14410,CH000057411,30.8,106.083,21.607967033,9.15771261084,-89.3130564973,36.949106745,-3.75495085399
14411,USC00045338,35.0833,-119.3833,25.732967033,8.88127496719,-168.112025239,51.8507525209,-13.853225578
14412,USC00273530,43.5667,-71.95,11.8980769231,12.03274021,99.675262511,12.1554771926,-9.79565975754
14413,RSM00029209,57.783,77.283,8.73731343284,13.3975140913,101.92342108,-15.3539930795,-33.9349840918
14414,JA000047891,34.317,134.05,21.1908077994,8.47625877715,-83.8726347772,22.9294862662,25.4792391708
14415,USC00010377,33.85,-86.3333,22.0415977961,8.53397066425,-104.36591991,22.5184469012,-10.3914639482
14416,RSM00028418,56.467,53.733,9.01785714286,13.0753830789,162.013950115,15.1746421558,12.3043305549
14417,CA001012010,48.72,-123.55,14.3336088154,7.08516277897,25.3740943453,-47.6996269947,-5.93959436286
14418,CA005052864,53.82,-101.25,4.29120879121,15.0098586529,253.778653131,8.18342939606,-31.6384869842
14419,CA006110549,44.4,-79.68,10.7868131868,11.6336661782,118.492343143,2.4154891312,-15.9966444699
14420,USC00030220,34.1433,-93.0589,24.8893854749,9.02076742155,-154.563410877,37.7203235967,-26.4735031488
14421,USC00187806,38.7144,-76.1897,19.3956043956,9.79225318489,-47.8783514451,29.5678983314,8.22378475376
14422,USW00004769,42.4167,-71.4833,14.281981982,10.8645844316,38.5237191315,10.2488770992,11.981169241
14423,USR0000TBIG,36.475,-84.6542,20.3189415042,8.60889143229,-76.3570656989,0.998383298847,1.64296703608
14424,USC00406274,35.0711,-89.4117,23.5618131868,9.46966516044,-126.326765906,48.1548479549,7.09308324256
14425,USC00260507,39.4931,-117.0675,18.1190769231,10.8946397156,-21.8271645639,29.2290301961,23.2603347976
14426,USW00024159,47.1928,-114.8903,13.2585164835,12.0062144622,72.4808855758,15.1785112027,11.92531562
14427,NG000001036,14.22,1.45,36.8832417582,3.33929640494,-414.365850077,15.4331402372,-23.8719617694
14428,USC00215586,46.8875,-96.7478,11.9466666667,13.6504391464,87.3555107034,34.4018925747,3.68211698756
14429,RSM00024959,62.017,129.717,-1.78826979472,21.4465709363,392.432406393,54.1129894202,-0.466953869959
14430,USC00410828,32.1225,-100.2333,25.4421348315,9.35752235669,-94.0299748036,7.58592984821,-32.1717701054
14431,USC00513113,21.4167,-157.8167,26.0675824176,1.74802673092,-221.632725311,-63.317008753,11.3338999835
14432,RSM00027252,58.35,43.383,7.96666666667,5.75113515365,1.11375093992,-0.475957468777,1.42901804701
14433,MR000061497,16.6,-7.267,36.9135678392,4.538585753,-227.050027989,14.4730388301,-92.2861217847
14434,USC00463215,38.6756,-79.3092,18.5865384615,9.84674934347,-38.3592758703,12.4092053367,12.5777762159
14435,ASN00033001,-19.5775,147.4075,29.9305555556,3.19165250663,-215.072583949,-65.1531717043,-2.39298011633
14436,KZ000036208,50.333,83.55,16.0633187773,11.5963651657,42.9712670351,-5.93408134922,-34.6001260654
14437,CA006101874,45.02,-74.75,10.7291208791,12.0911432619,119.8728377,2.29385459626,19.1195962182
14438,CH000057957,25.333,110.3,25.3301818182,8.60009714341,-109.102359662,35.9098986454,-11.3041501357
14439,USC00153223,37.0147,-88.2678,21.3365384615,9.25260937927,-90.0640840252,26.965297829,-19.1246953112
14440,USW00024153,46.9208,-114.0925,14.9038461538,10.9893173172,38.6257682187,14.5836022139,-14.8164768017
14441,CA007052600,48.83,-64.48,7.48403614458,11.4510384376,156.375625121,-26.299445126,48.5026161801
14442,ASN00002012,-18.2292,127.6636,31.6296703297,4.6000894522,-347.724955939,-93.7406657165,41.7182555052
14443,USC00057950,40.6278,-103.2083,17.4423076923,12.6345623629,1.24397857025,51.7227490418,-1.96919488479
14444,RSM00030764,52.65,115.167,5.17711267606,16.4956482986,195.447801994,39.6814728355,-25.0573385969
14445,TH000048568,7.2,100.617,31.3208791209,1.65791584269,-314.644927237,-25.5330868398,-7.74408381927
14446,USC00084394,30.5228,-82.9447,26.1986187845,7.36385627968,-185.863280015,32.9246263265,-6.8172947561
14447,CA00704FEG0,50.28,-64.78,6.78910614525,9.47413820523,175.784214701,-57.4992113038,1.94665619415
14448,USC00363028,41.4003,-79.8306,15.8479338843,10.644527552,20.0097189932,14.434049625,16.8409844682
14449,USC00050254,37.7167,-107.0833,17.330212766,7.83421722505,27.4581698892,-34.2429142415,-11.8279168871
14450,USC00412121,33.6517,-101.245,24.5381868132,9.77842983914,-145.129663945,49.6846101633,-22.2284279036
14451,USC00408108,35.1525,-88.3214,22.4379120879,9.02775281647,-109.484597353,31.8613416256,-3.08697148289
14452,CA004018160,50.88,-106.3,9.84392265193,13.1988020164,138.458681692,8.06021599699,-2.59058094756
14453,USC00120334,41.3333,-85.05,16.0684065934,12.2687137476,26.8121232192,42.8446880332,-4.32275716756
14454,RSM00027373,57.667,46.633,8.27162162162,11.2851794735,36.7145557004,-11.0040998554,-6.47197840174
14455,USC00030582,34.5675,-92.6006,22.788547486,7.92044293749,-118.380781412,11.7086600389,-12.7828293126
14456,CA008404100,47.77,-53.22,9.99038461538,8.32350972474,104.78742719,-75.0111007524,23.3949938535
14457,USC00229101,32.1,-90.6333,24.6326923077,7.57969398349,-160.287487467,19.5599782632,-8.73610569097
14458,ASN00015548,-20.1883,130.0161,34.2115384615,5.40376637538,-400.349924169,-91.7128925234,39.8038689702
14459,CA007016800,46.72,-72.08,9.92809917355,12.9187280916,141.599111402,17.8632823323,3.82678056665
14460,KZ000038582,40.833,68.5,20.9964539007,11.7843832912,-14.0650530529,29.2377108068,5.49144559392
14461,USC00411888,30.5333,-96.4167,28.2324175824,7.44661540356,-224.522723189,41.1064735688,-4.35727078839
14462,USR0000CTAR,33.3722,-117.3589,22.7565217391,5.88720741015,-151.83185086,-54.5891452117,34.5343740374
14463,USC00048702,40.4167,-120.6631,18.1876373626,9.89064025974,-25.1887207618,23.6929230145,5.20853421015
14464,USC00324571,47.8967,-102.9208,12.8761772853,14.3936750426,96.389577902,51.3911897193,-29.5931189975
14465,USC00145363,39.1247,-97.7047,20.443956044,12.0027671607,-55.101553398,64.956532673,-6.70195763121
14466,USC00414978,33.6667,-98.7833,12.78,4.76131284416,-19.1257933156,-11.7100822781,21.8255275653
14467,CA004064600,54.05,-109.1,8.08963585434,12.5284697249,162.568899899,-14.942496025,-35.4320649873
14468,CH000054292,42.867,129.5,11.5349030471,13.3199681629,115.625763719,32.8867004885,-36.5974110768
14469,USW00012832,29.7333,-85.0333,23.2793956044,6.95232103449,-135.160297409,10.2021611361,20.1794036411
14470,BOM00026825,53.6,24.05,12.1151898734,11.5326211915,93.1474268276,-11.0939387292,-2.17956027456
14471,USC00133909,42.4897,-95.5489,15.2755494505,12.9812642239,42.4713989331,47.6602857091,-18.765717581
14472,RSM00032150,46.95,142.717,8.45934065934,11.4592731107,159.203727468,-17.8107135065,30.4987443959
14473,USC00328276,48.4564,-102.5947,12.9807692308,11.9611350238,77.7361020782,11.8346639183,-3.80653835523
14474,ASN00012071,-32.9869,121.6239,21.5518292683,6.98044282404,-182.83341956,-197.845743317,-20.6253874368
14475,USC00399042,44.0083,-97.0042,13.6509749304,12.9298877666,73.747412933,35.3808249804,-20.2828864918
14476,USR0000OGAD,43.4158,-122.5772,17.1676579926,9.97960906635,23.8098014116,-14.6718289114,-17.0136387498
14477,USC00392231,43.9944,-103.7858,11.881043956,9.43920675613,76.958638938,-45.872479052,-28.7048101284
14478,USC00475364,45.1786,-89.6617,12.9447802198,12.0831914952,79.4911595023,20.679195285,-5.60223471858
14479,USC00418201,32.7131,-102.6467,23.6035714286,9.42109588554,-132.626840994,37.0379523781,-39.6803147098
14480,CA008300525,46.7,-64.27,9.67362637363,10.6552967292,129.987074835,-28.2687130001,22.8418758165
14481,USW00013980,37.155,-98.0283,21.6327433628,11.7442745165,-66.0107999402,65.1702643114,6.97748244045
14482,USW00014605,44.3206,-69.7972,13.4824175824,11.4622418209,68.8208576266,14.5630421419,34.0327265843
14483,FR000007255,47.0667,2.3667,16.9362637363,7.61779678113,-25.3609464859,-37.6899505526,-19.6687621589
14484,USC00027480,33.1819,-110.5261,28.9208791209,8.54427619155,-145.348233063,75.3151559513,-67.9787027971
14485,CA003025240,51.08,-111.6,10.0487323944,15.2072153862,150.380132112,41.1251311272,61.3422182687
14486,USC00054603,38.7658,-102.8031,19.9814404432,11.1620480913,-55.450018893,41.9996155544,28.8934153432
14487,RQC00662934,18.3267,-66.3592,30.7927576602,2.50555992881,-288.875578837,-11.6045612621,5.58190212909
14488,USC00291515,33.6308,-105.8964,21.720661157,9.94614354731,-88.7171470823,47.7915294038,-20.4834943554
14489,USC00230143,39.8914,-94.36,17.1487394958,12.1953327084,1.21297631827,48.8749366664,2.89546623097
14490,CA006131388,42.4,-82.2,13.4744505495,11.8826279596,73.2564371704,24.3447075116,21.8650147708
14491,USC00316507,36.3,-78.6167,22.2857142857,8.66414642541,-109.933820746,20.1178354634,36.3106327505
14492,USC00309047,42.0019,-76.525,14.2236263736,11.3650317769,50.9392788704,11.43001087,26.4464231348
14493,USC00470175,45.3011,-92.3631,9.59450549451,14.3281967657,156.107047753,36.2491359023,-3.68110808129
14494,USC00135131,42.0494,-90.7489,14.1685950413,13.0247128936,65.6047379169,45.1173107858,26.6889733522
14495,CH000053863,37.033,111.917,17.6521978022,10.9386787581,-10.2210759974,33.0784020065,-38.4538001253
14496,CA003012195,53.55,-113.5,7.53926553672,13.1830554024,176.57578198,-4.38570988293,-13.3570095948
14497,USC00011620,33.285,-86.3431,24.6315934066,8.95699534403,-146.595851449,51.5321853578,4.92293100397
14498,USW00094846,41.995,-87.9336,14.3912087912,11.5812243688,48.4582695802,12.41595923,40.2720207882
14499,KZ000036177,50.417,80.3,11.3239010989,15.3098924836,133.08678342,67.841219261,-9.97724035766
14500,USC00450564,48.7833,-122.4833,18.2369565217,7.49646608614,-2.33372029617,-14.6845226802,2.09733240949
14501,CA007047250,47.12,-70.83,8.08818681319,12.7661467681,174.355226447,1.59943410898,11.6678736505
14502,USC00031455,35.4833,-93.45,23.2057692308,11.6802733443,-104.766338726,81.6928699939,18.8908091499
14503,CA001192940,58.833,-122.583,4.766,14.5192586784,232.893354308,5.25144407414,-27.0536181683
14504,USC00412715,32.3989,-98.8175,24.4102209945,9.13364132307,-148.618544809,36.7505129087,-9.90257237521
14505,USS0010J18S,40.55,-110.6833,11.9672463768,9.35582897962,81.2882714972,-36.1825195434,-18.5834740198
14506,USC00040521,34.8928,-117.0219,26.6585164835,10.1119697865,-174.54167682,81.810151596,6.13956719229
14507,MX000008092,28.53,-105.42,28.4244505495,6.97063550284,-229.403227587,43.0087244353,-6.82891287393
14508,USC00466163,39.0461,-78.9664,22.0049861496,11.2270487368,-85.7103584832,62.001258645,-11.1267480333
14509,RSM00024671,63.95,135.867,-2.23909090909,21.4804411195,384.100299035,32.7914444497,32.0925032842
14510,USC00357736,43.1211,-117.0392,16.8863057325,11.4697207462,0.785941782385,33.4204086959,-22.0531142942
14511,USC00113106,38.6786,-88.4797,2.0125,3.08967534702,0.725814640979,0.525823765094,-0.271891387608
14512,CA004021520,50.47,-106.65,9.95527065527,13.6506230355,134.036669434,23.9902145542,1.92751080527
14513,USC00452914,47.9558,-124.3539,15.4931318681,6.76268706545,-2.95808307341,-58.7448805862,-22.0353184069
14514,RSM00029822,53.817,81.267,3.95670391061,18.7025898866,279.397446643,69.7617607583,35.0816977394
14515,USC00418186,29.5833,-97.95,27.1626373626,7.9794502324,-199.823674878,45.3732183175,15.9391475844
14516,USC00215136,45.0,-93.65,12.6363888889,14.4186697361,99.2867370203,60.7038414542,18.0092602466
14517,ASN00063004,-33.4167,149.55,21.1975206612,6.59304829831,-180.61128284,-209.588895676,10.4974330957
14518,ROE00100901,44.2,27.3331,18.3843406593,10.6942858242,-30.3315416376,25.0888747792,-32.9481985744
14519,USC00469436,39.0439,-80.4725,11.2058823529,8.37389996907,-23.6398304844,-8.04199657165,-23.436673581
14520,USC00334383,39.7333,-82.6333,17.1483425414,10.4497249436,-5.09709458483,17.9015581435,19.089638516
14521,USC00299820,35.9478,-106.7469,13.5203592814,9.34412005015,44.4906050013,-29.1964410516,-21.8001330248
14522,RSM00027008,59.4,35.9,7.87472527473,10.7112715963,161.463931131,-38.834015717,1.9003672436
14523,USC00082944,30.6589,-81.4636,25.5803921569,5.59227226536,-182.555543088,-4.47847581949,4.80152353534
14524,USC00162367,30.8428,-93.2869,29.0060606061,5.08676418567,-248.491312303,15.7681785943,19.7114995383
14525,USC00016196,34.5528,-86.445,23.207967033,8.87937276513,-123.870614061,33.1671893846,-3.12246447975
14526,USC00425892,40.7497,-111.7222,16.7903846154,11.7203045785,13.0148242944,46.9682651722,1.70346176378
14527,USC00304174,42.4492,-76.4492,13.4461325967,11.2588675409,64.1572933736,2.50646606387,33.5853848246
14528,USC00130923,43.1017,-93.8014,14.3922865014,13.9854231868,67.4508113543,62.8578431544,-1.43481475492
14529,JA000047404,44.367,141.7,13.5392727273,8.28347223079,63.0229282021,-43.9489082734,17.8424164248
14530,USC00211465,44.8,-93.5833,12.732967033,14.1952461083,99.1293587354,55.6426097115,4.36778123622
14531,USR0000OZIM,42.685,-122.3903,14.3851239669,8.05572186317,21.2176986262,-54.5498069186,6.14724194301
14532,USC00114400,38.4931,-88.9703,18.2563380282,11.3272167857,-19.2057089854,39.237221107,12.0789424418
14533,CA003013960,53.28,-110.0,7.5729281768,13.8116468083,188.394879879,11.236315379,14.6731382527
14534,USC00047077,36.0678,-119.02,24.5532967033,9.22808452913,-145.160687249,51.6573676807,0.123914096909
14535,USC00297525,35.85,-105.4333,14.123415978,7.48648938537,24.6811930739,-61.9760818849,13.3657360659
14536,USC00412715,32.3989,-98.8175,25.026443769,9.42092025319,-121.642629934,47.3380658618,-13.7728330743
14537,USC00107320,46.51,-114.7111,13.1954674221,12.2051854428,71.8922148971,25.7109672865,-26.5283623746
14538,USC00217107,44.7178,-93.0975,11.301396648,14.3791757891,125.805005189,48.4123375528,-8.97008474269
14539,CH000056954,22.567,99.933,27.1126373626,3.82617570386,-228.554154717,-24.1312996407,-21.476982136
14540,GME00102185,55.0125,8.4125,12.3631868132,5.93556673634,52.208752313,-85.4262510219,1.38443223748
14541,RSM00030822,51.717,105.85,5.5293956044,10.717313643,206.266769417,-52.6377711944,10.3770328613
14542,SPE00120233,42.5639,-6.6,18.4626373626,8.12750246638,-42.2308063891,-7.46339299336,-13.3849870077
14543,USC00130608,42.2611,-90.423,14.7093406593,11.2319853619,43.5468122469,19.3178127808,0.083605665724
14544,USW00026425,62.1592,-145.4589,2.71346153846,14.072955909,276.415349485,-17.6123996597,-48.2094482772
14545,USC00413943,26.2028,-97.6728,28.5052197802,6.7228084959,-234.450371105,31.3621571546,4.65552078035
14546,CA008202220,44.65,-63.58,10.7119113573,9.85533009339,105.876677861,-39.4587598256,30.4026537519
14547,USC00213290,43.7047,-92.5644,12.7887362637,12.0485879683,81.7421869449,18.0423334219,9.69497946404
14548,USC00132603,42.7753,-91.4536,15.9217032967,13.0041411984,35.4097490625,60.3825256354,22.7309963239
14549,ASN00010035,-31.6494,117.2331,24.3388429752,7.4618630592,-242.232330942,-207.055356036,-12.9252150698
14550,USC00392797,45.7644,-99.6353,13.5126373626,14.3712168331,84.6223922582,59.5833535001,-3.56382952226
14551,CA005011240,50.18,-100.62,7.27967032967,15.5071172565,205.109728347,40.3360139989,12.0347611312
14552,USC00313427,35.8667,-82.05,18.0466666667,8.09629819389,-40.2177614079,-19.6729658357,13.9123900939
14553,ASN00010612,-32.0656,118.3956,25.2553264605,7.42540897412,-211.627091897,-166.752394976,17.4004358626
14554,USC00268838,39.6914,-119.29,19.7993939394,10.8918150919,-47.5439716561,38.8997281744,7.26974518306
14555,USC00465365,38.1947,-81.3706,20.8365384615,9.12020219171,-82.147228914,17.391387765,-12.516764303
14556,USR0000ISAD,48.9417,-116.7292,9.36656804734,10.9084832385,131.392861915,-34.2004916824,-13.1352973126
14557,USC00162800,30.85,-92.7833,24.3130584192,7.10371626715,-172.577563918,-7.5287923626,-25.8982534388
14558,USR0000ILUC,43.5875,-115.9925,17.6736842105,11.8995658572,-1.64874383132,48.7313079768,-5.86044033139
14559,FRE00104932,47.98,1.75,15.9826923077,7.79969726123,-1.24692186986,-32.8048250448,-10.6465567527
14560,USR0000CAPT,40.1867,-123.5903,21.2223756906,8.76933833927,-91.7697178006,14.1825906125,5.43509591576
14561,USC00022462,33.5833,-112.0833,30.3656593407,8.42818087176,-253.088664858,80.1419666352,11.5685705305
14562,USC00245870,45.1758,-105.7517,15.3872881356,12.4390346961,32.9374972186,23.9198581988,-14.412400572
14563,USC00417706,30.0039,-100.2064,24.0163398693,7.9045156079,-55.0651816056,11.4995890389,60.763294738
14564,GME00102252,52.1031,11.5842,12.9618131868,8.34234517902,56.061426881,-41.2886948055,-14.9765356472
14565,USC00420730,38.7075,-112.9539,19.2398351648,12.0207984127,-30.2618237962,65.9042690724,9.94492423785
14566,USC00027880,31.5553,-110.2847,25.5005494505,7.28773240824,-172.687727116,31.0222352307,11.2630453507
14567,CI000085543,-32.783,-71.517,18.0175,2.62305999741,-7.37076051649,-20.7518133897,-7.49304011512
14568,USC00112353,37.4389,-88.6678,20.5218562874,10.6112795101,-40.445948725,42.5855760374,-2.7984451918
14569,USC00366326,40.6833,-75.6833,20.53,11.0440526982,-5.16281606015,3.00515786584,-3.81942322495
14570,USC00454971,47.8167,-119.6333,25.1258064516,3.55536557187,1.48209641502,-4.7475858414,-1.20371214561
14571,CH000050557,49.167,125.233,6.01868131868,15.9958350492,237.126550554,54.6344751525,-0.332932039404
14572,USC00089219,27.6528,-80.4031,27.6559270517,3.96763921226,-217.274367141,-17.6313447049,9.89956918951
14573,CA007051120,48.1,-65.68,9.22672176309,11.0129889252,141.198277685,-20.8793003741,8.01153981702
14574,USC00476939,45.8342,-89.5472,11.8851648352,12.2817988143,102.873290296,19.3163966378,-3.29949396271
14575,USC00304731,41.8017,-74.74,12.6949579832,10.6773079262,72.21145272,-1.72175892224,1.89426612661
14576,CA006116254,45.33,-80.0,11.3895604396,11.1307761064,103.542495283,-6.93050741955,23.0733800507
14577,AU000006306,47.8,13.0,13.4958791209,9.42806248066,53.1782396155,-19.8449242156,-25.9918304716
14578,MX000008028,28.52,-108.52,21.3035714286,5.24985749601,-115.181881281,-39.8873840069,5.63812923437
14579,RSM00031168,56.45,138.15,0.183516483516,11.8440926411,308.404097807,-67.6279727145,-7.71764578513
14580,USC00314788,35.115,-82.9567,18.2176638177,7.40144947772,-41.5759964588,-25.0656197655,-8.29716927727
14581,CA008203100,44.13,-64.93,12.2809917355,10.378689074,82.7910912457,-9.96447721742,10.5538858507
14582,USC00040449,36.9092,-119.0883,22.7664819945,9.13045259732,-111.492873604,40.7224944824,-2.74003116972
14583,USC00404590,36.4256,-84.9414,18.8931318681,9.42611418629,-43.6499167684,12.6248943685,3.91882648824
14584,USC00056315,38.3667,-108.95,21.9585889571,10.1939611245,-57.2635848787,57.6614274908,0.846911416522
14585,KZ000035166,51.267,67.233,3.51538461538,16.3881451597,39.0271099944,9.6330001465,38.811566331
14586,CA0010952B9,53.02,-119.23,9.2760989011,11.1487201824,139.050724017,-21.0874026968,-56.7941056362
14587,FRE00104888,43.2142,2.31,16.9401098901,7.72369239184,-18.6738387299,-24.920109755,10.319393814
14588,USC00294936,36.0833,-104.6833,19.0123222749,9.55036734414,-27.4880572583,7.74700387224,-0.403372571767
14589,CA008401700,48.95,-54.567,10.1387362637,9.63366404949,111.53790819,-49.3213916584,13.2336842626
14590,USC00417079,34.1892,-101.7022,21.9989010989,11.0139720905,-90.3387760393,56.1164064156,-3.32699157127
14591,CA007022494,46.48,-72.05,9.59203296703,13.5256336708,151.859710082,23.8968027839,31.4781396552
14592,USC00200864,42.3842,-85.9625,15.6892537313,11.1624585792,37.1159666683,14.6188886107,-25.3906223119
14593,USC00331202,40.0833,-81.5833,18.639010989,10.4803539445,-30.2104918127,32.062735555,0.120453278482
14594,TU000017090,39.75,37.0167,14.5914835165,10.3320374998,40.99652987,2.75049482858,22.6081380094
14595,USC00336118,41.2667,-82.6167,14.9096153846,11.353662374,40.1573457332,18.2505940531,-5.15855013636
14596,CA007026739,46.13,-71.17,8.50564971751,12.0079409578,154.934620999,-6.14875385141,2.7042939835
14597,USC00153451,37.1833,-87.2167,21.745480226,9.56682677208,-89.9624209881,32.7837550047,10.2990308797
14598,USC00488385,42.4667,-108.8,9.08956043956,10.0112547009,137.505724821,-40.9683476016,1.08476297883
14599,USC00132999,42.5836,-94.2006,13.9422969188,13.5039377302,69.8532133713,46.7960020682,30.2017395762
14600,USC00223645,33.7608,-89.8136,24.2843406593,9.4864160751,-139.16100594,52.1428896208,-4.1417572583
14601,USC00292608,36.9358,-107.0,16.8269972452,9.66755891584,-1.60737087067,11.3884257275,-6.32161675593
14602,USC00188380,38.2364,-75.3789,21.5318681319,8.17650922482,-102.431365333,3.21633803932,12.5963804687
14603,USC00450890,48.0667,-119.7,24.5720930233,4.89120357003,-11.7287316144,11.699029965,-11.553709446
14604,UPM00033676,48.367,28.867,21.15,0.25,0.249168892248,-0.749165072308,0.159790470462
14605,USC00108062,47.3164,-116.5789,14.8750750751,12.9239311886,39.5238332511,46.0422076352,9.67676706547
14606,USC00234625,36.6,-91.65,21.4782967033,10.9051100211,-81.2065548184,55.2411393539,23.7768286635
14607,MX000026076,32.13,-114.92,29.8681318681,7.8673183937,-246.916253415,70.2536591132,-2.75482912718
14608,USC00024335,36.1,-112.1,28.0327433628,10.7060215941,-176.067797248,98.3878215582,3.67338842863
14609,UY000086562,-34.45,-57.85,21.0695054945,7.03011800016,-181.269473689,-218.563221971,2.01371587
14610,CA006150103,43.92,-79.83,11.5033333333,11.6346460577,100.485168346,1.54797860203,16.1930155022
14611,CA001107785,49.12,-122.12,15.0700549451,7.73051673615,12.8712161613,-41.1198938823,4.10771057438
14612,CA001195J29,58.65,-124.233,4.19475138122,13.4195495255,243.168762131,-28.0741699028,-6.09242690323
14613,NG000061017,18.683,12.917,35.866025641,7.06158347168,-322.466473287,69.2509586651,-0.292041723999
14614,RSM00028434,56.65,57.783,5.95549450549,14.5823710944,220.593771002,14.7904271268,-29.7749063225
14615,USW00054902,41.5561,-93.2856,15.5435261708,11.9304356817,31.2051516297,32.0850396018,17.3839614497
14616,CA00504K80K,52.117,-101.233,7.06532951289,15.0693744807,198.553647887,34.0723844262,-7.92036145822
14617,USC00248495,46.8833,-110.3,14.2450549451,9.15317771922,34.6183784054,-34.357163814,-0.979676213048
14618,USC00368873,41.4792,-79.4433,12.0491666667,9.23377853169,14.321086259,0.341950766027,-4.98948210484
14619,USC00132789,41.0211,-91.9553,15.9980662983,11.0834415151,17.9501756655,20.248053867,-17.1963040953
14620,CA001127358,49.33,-120.52,9.92757660167,10.826900496,123.252426324,-31.9272995608,-27.7080790001
14621,USW00093115,32.5667,-117.1167,21.7268398268,2.8896842898,-101.027759156,-53.6884912257,5.57171794125
14622,USR0000TUNI,36.1333,-82.45,18.1678018576,9.19637920729,-45.6752692108,-4.33488802154,-21.2467463744
14623,USC00310286,35.7044,-79.8378,22.0197802198,8.15726225055,-108.385832214,12.6309082074,9.73253084384
14624,USC00034572,36.4947,-91.535,23.5286153846,10.5316028259,-97.1365972677,56.3538435475,11.5891786178
14625,USC00090581,30.9167,-84.5833,25.0434903047,7.38987988129,-167.482246927,18.6743596957,1.68032171997
14626,HRE00105203,45.5331,18.6331,18.8052197802,10.0081121056,-37.7041889193,25.6819524249,-3.75986546777
14627,ROE00108892,44.22,28.63,15.0714285714,8.71511615571,22.7551618233,-18.5339637257,14.4403319502
14628,SH000061901,-15.933,-5.667,20.4028125,2.47836101887,-123.508478086,-128.236811857,-29.6208737856
14629,AR000087129,-27.767,-64.3,28.9190751445,6.12647389463,-144.550114549,-60.430590982,7.13802516172
14630,ASN00041038,-28.5481,150.3075,26.582967033,6.26527022378,-276.479178285,-173.818025427,-7.10105563274
14631,USC00178398,46.55,-68.3333,8.423125,12.3850525931,136.492537132,8.36589675558,17.1752151083
14632,USC00049043,39.3331,-120.173,14.793877551,9.87814638111,25.154143886,-8.00005478714,-3.32406376833
14633,USW00094645,46.96,-67.8833,10.4124309392,11.8557622958,125.783011098,3.20949473987,2.66676283698
14634,USC00023150,33.0094,-109.9855,26.0011049724,8.84187668481,-170.501918858,61.9149718881,-15.9270344885
14635,USC00020750,36.6778,-110.5411,16.4947368421,10.4472530817,9.98512714073,19.5316204612,-12.9258219606
